name,company_name,salary,city,experience,education,job_desc
Python 开发工程师,四维智联,15000-25000元,深圳,3-5年,本科,"岗位职责：
	1、搭建算法相关自动化测试平台、参与数据处理等工具的开发和维护；
	2、运用Python做数据挖掘分析；
	3、常规数据处理（清洗、抽取、文本处理、数据库对接），爬虫平台优化维护；
	4、技术预研、探索并应用大数据、AI人工智能等前沿技术；
	岗位要求:
	1、本科及以上学历，3年以上开发经验；
	2、精通Python，掌握多进程、多线程编程及进程间通信；
	3、熟悉mysql数据库，熟悉Redis、Mongodb、ElasticSearch 等常用NoSql数据库；
	4、熟悉常用消息队列服务，有RabbitMQ、Kafka等相关使用经验优先；
	5、熟悉Pandas，Scikit-learn, TensorFlow或Keras, 有机器学习编程经验者优先；
	6、熟悉大数据技术（Hadoop/Spark等），熟悉NLP或AI人工智能算法优先；
	7、具有高度的责任感，工作积极主动、较强的逻辑思维能力、善于总结，有规范化文档编写良好习惯；"
python开发工程师,中软国际,11000-20000元,深圳,3-5年,本科,"职责：
1.对标互联网自动化运维平台，开发包括自动化部署、监控、配置、故障自动化处理等平台，提升运维效率。
2.深入理解DevOps理念，负责Ops侧相关工具系统开发工作。
3.与运维团队合作，收集与理解需求，提供解决方案，改善运维流程；
专业技能：
1.熟练Python或JAVA或Go语言进行编程
2.熟悉Linux ，Docker，MySQL、Redis等开源系统应用。
3.具有三年以上软件开发经验。
4.良好的沟通、协调、学习、创新能力，对解决具有挑战性问题充满激情；
5.具有相关产品开发和设计经验优先"
python开发,深圳国开创新科技,9000-14000元,深圳,3-5年,本科,"岗位要求：
1.两年以上python开发经验；2.掌握至少一门web开发框架（Flask/Django/Tornado）；3.熟练使用至少一种数据库（Mysql/Influxdb/PostgreSQL/Redis/MongoD）；4.熟悉linux系统，有运维工作经验者优先
责任描述：
1.参与后台服务的设计 开发 优化等研发工作；
2.与设计及前端开发人员协同工作，保证产品的质量和开发进度
3.对产品进行持续优化"
python开发工程师,信必优Symbio,11000-17000元,深圳,经验不限,大专,"职位要求：
负责基于Python的内部工具和系统开发。
职位要求：
1、大专或以上学历，计算机相关专业毕业优先；
2、至少3年以上Python开发经验，熟悉Django、Flask等相关框架，具有分布式系统开发经验；
3、熟悉HTML、CSS、jQuery等前端技术；
4、熟悉Linux系统，及MySql/Redis/MongoDB等数据库。
5、熟悉docker等技术。
                            
Symbio信必优,是全球领先的软件产品研发、解决方案和外包服务提供商。1994年成立于美国硅谷，业务涵盖美国、欧洲、中国，公司拥有全方位的服务能力，为客户提供完整的研发即服务（RDaaS）、行业解决方案和IT外包服务。网址:www.symbio.com"
Python高级开发工程师,明源云,16000-30000元,深圳,3-5年,本科,"职位诱惑：
    技术导向，牛人多，氛围赞，扁平管理
    职位描述：
    定位：大数据组的中坚力量，中高级定位，能够独挡一面，独立完成开发任务，对技术有追求，渴望突破和创新。团队技术氛围好，牛人多，定期组织技术交流和分享，个人成长空间大。
     
    一、岗位职责：
    1、加入专注、极致、快速发展的团队，通过数据驱动的方式来赋能和驱动行业发展；
    2、负责公司战略级大数据平台的设计与开发：高可用性&高度自定义&流程化&可视化敏捷BI平台；
    3、技术预研、探索并应用大数据、人工智能等前沿技术。
     
    二、任职要求：
    1、本科以上学历，计算机相关专业，三年以上Python开发经验；
    2、热爱编码, 对创新及解决有挑战性的问题充满激情；
    3、精通Python/R等开发语言，精通SQL和数据库原理；
    4、扎实的数据结构和算法知识，熟悉常用设计模式；
    5、具备优秀的逻辑思维能力和自驱力，有良好的沟通能力和团队协作精神。"
python爬虫工程师,快标科技,8000-12000元,深圳,1-3年,本科,"岗位要求：
1、大专及以上，2年以上年python爬虫开发经验；
2、负责内容爬取后，开发抽取规则，对精选内容进行批量抽取
3、进行数据去重和重新规整。
任职要求：
1. 2年以上python爬虫开发经验；
2. 熟悉python3.5以上版本
3. 熟悉scrapy和requests爬取数据
4. 熟悉mongodb和redis数据库操作
5. 熟悉其中一种爬虫软件(Wireshark、Charles、Fiddler 等)
6. 熟悉Xpath和正则提取目标数据
7. 基础知识扎实, 有责任心，有团队精神，积极好学，乐于探讨交流！！！
加分项:
1. 熟悉scrapy_redis, 使用于实际项目
2. 熟悉elasticsearch操作
3. 熟悉多个爬虫的管理
4. 熟悉数据清洗
5. git有自己写的代码, 可以代表自己代码水平的一个或多个项目"
Python,天驴旅游,9000-18000元,深圳,经验不限,本科,"1.区块链技术
2.数字虚拟货币在行业的应用
3.区块链技术在旅游行业的应用"
教学老师/Python讲师,小码教育,9000-15000元,深圳,1年以内,大专,"岗位职责：
1.    主要负责讲授青少年编程课程；
2.    按照公司制定的教学计划，高质量完成教学任务；
3.    负责班级日常管理和维护工作；
4.    负责学生辅导和教学答疑等工作；
5.    参与优化和创新教学课程体系；
6.    配合其他部门完成相关工作。
   
 任职要求：
1.    本科计算机相关专业（接受后期培训转行的你，但是希望你能诚实的介绍自己）；
2.    具备独立工作能力和学习能力；
3.    形象佳，亲和力强，有较强的沟通表达能力（因为是教小朋友，所以有这样的要求 并不是外貌协会哦 望谅解）；
4.    耐心，吃苦耐劳，责任心强，有团队协作能力；
5.    有教育培训行业经验者或者相关教师资格证书者优先。
                            
严谨稳重的70后蜀黍；
80后轻熟女、伪高帅； 
浪荡OPEN的90后男神女神；   
三代同堂  
能正儿八经的
谈梦想、玩技术、拼逼格"
Python架构师,睿云智合,25000-40000元,深圳,5-10年,本科,"1. 技术控，热爱代码，对新兴技术有强烈兴趣
2. 精通 Python, Go等语言，Linux 操作系统，深刻理解容器原理，熟练使用kubernetes
3. 熟悉CI/CD相关工具和流程，熟练使用Jenkins等自动构架框架。熟悉和了解自动化运维相关工具，包括Ansible, Puppet，Chef等
4. 有OpenStack, 云平台设计和开发经验者优先
                            
- 国内最早基于Kubernetes进行产品开发、交付的容器团队
- 全球第一批通过CNCF的K8s产品认证、服务伙伴认证
- 国内最早交付金融行业在生产环境落地的容器云项目"
Python后端工程师,某某科技,10000-15000元,深圳,1-3年,大专,"职责：
- 负责Web后端/服务的开发与维护工作
要求：
- 熟练使用至少一种编程语言。
- 熟练使用关系型数据库的增删改查。
- 熟悉 Restful API 与后端常用模式。
- 具有基本的算法与数据结构知识。
- 熟悉一种函数式编程语言更佳。"
Python 高级工程师,领脉,25000-35000元,深圳,5-10年,本科,"Python 高级工程师
岗位职责：
1、负责开放平台的设计、开发与维护； 
2、服务端相关组件开发； 
3、负责数据库优化和数据模型的设计； 
4、内部系统开发。
5、独立分析、评估并解决问题，能够在较短时间内寻求最优解决方案。
任职资格： 
1.扎实的计算机基础与优秀的编程能力，至少五年相关工作经验； 
2.精通python语言，熟悉MVC架构与REST API，掌握至少一门python web框架，如Django等，至少一年以上python使用经验； 
3.掌握HTTP协议，熟练掌握MySQL，有MySQL数据应用开发经验； 
4.掌握至少一门NoSQL，如MongoDB， Redis等； 
5.了解HTML, Javascript 等 Web 前端技术 
6.熟悉Linux操作系统，熟练使用Linux Shell。
福利：
1、有竞争力的工资和年终奖金，股权激励；
2、免费员工宿舍，解决您住宿的烦恼；
3、免费工作午餐；丰富多样的下午茶点；
4、入职即买五险一金；
5、带薪年休假； 
6、5天弹性工作制；
7、硅谷行业大咖接触、沟通和成长机会。
                            
领脉科技的几位硅谷创始人在电子商务、数字广告、大数据和大规模系统有着资深的行业经验，加之公司产品和服务运用各项领先科技，在领脉科技工作，你将拥有零距离与行业大牛接触、沟通，以及探索新科技、新工具的学习和成长机会。
公司技术团队由美国硅谷+深圳技术团队组成。"
python开发工程师,软通动力,11000-22000元,深圳,3-5年,本科,"1.熟练使用 Django、Flask 等 Web 框架，能够利用 DjangoRestFramework 快速实现 Web API
2.熟悉 celery 等异步任务处理机制。
3.掌握分布式文件存储系统 FastDFS 架构的搭建及使用。
4.熟悉 Docker 的基本操作，了解 Docker 的容器技术，能够利用 Docker 进行一致性开发及快速部署。"
python后端开发工程师,ICGOO,9000-17000元,深圳,1-3年,本科,"本科学历，软件工程, 计算机科学与技术及相关专业, 2年以上开发经验；
熟练应用linux操作系统，能够在服务器端进行代码部署与调整;
有过编写Web应用的经验，熟练使用一种Web框架;
精通python编程技术,熟悉MongoDB MySQL 数据库,熟悉docker，redis，nginx等，对技术工作充满热情;
具备良好的编码习惯，熟悉git等代码管理工具；
熟练掌握数据结构和基本算法；
具备阅读英文文档并解决工作中遇到的问题的能力
有大数据分析处理、人工智能、机器学习相关项目经验或背景优先;
具备微信小程序开发经验者优先。
                            
都是年轻人，90后居多，是朝气蓬勃的团队。
我们公司有120多人。 是电子元件垂直电商。行业内的佼佼者。
我们这里保证双休，每年有一周带薪休假！
这里是扁平化管理，条条框框少，氛围融洽， 鼓励尝试新技术。
在我们这里，不会某个技术不是问题， 鼓励学习，学以致用！"
Python 开发工程师,绿米,12000-24000元,深圳,1-3年,本科,"工作职责：
1. 负责服务器端软件的研发工作，包括服务器端需求沟通，架构设计，核心技术研发，线上服务维护等；
2. 学习和研究新技术以满足产品的需求；
3. 负责软件开发过程中的问题分析和总结，提供建议帮助改善研发流程；
4. 和产品/测试/运营进行密切沟通，能够根据需求提出合理技术方案；
岗位职责：
1．全日制本科以上学历（985或211），计算机相关专业，2年以上工作经验；
2．熟练使用Python，有良好的代码规范；
3．熟练使用MySQL、MongoDB、Redis；
4．对软件工程和编程技术有较深理解，具备服务器端开发经验，熟悉网络协议和网络开发，具备全栈开发经验者优先；
5.  有hadoop，hbase，spark，mapreduce等大数据工具使用经验优先；
6.  熟悉机器学习算法及具备实践经验者优先；
7.  熟悉Web前端开发者优先；
8.  强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长；
9.  具有强烈的团队协作意识，高度的责任感，对工作积极严谨，逻辑思维能力强，有较强学习和创新能力。
                            
绿米AI团队，致力于将人工智能技术与物联网技术相结合，为用户打造真正的智慧生活。
团队技术方向包括计算机视觉、自然语言理解、强化学习、机器学习、数据挖掘等。
团队成员由国内外知名院校博士和硕士毕业生组成，具备很强的研究和研发力量。
诚邀有志于运用人工智能技术改善人们生活的您加入！"
Python工程师,云沃客,8000-13000元,深圳,1-3年,本科,"1、本科及以上学历，2年以上python相关经验； 
2、有独立开发经验，有扎实的编程功底、良好的编程习惯。 3、工作耐心，善于学习，有证券相关经验的优先； 
4、特别匹配的大专也考虑；"
Python工程师,致远速联,8000-13000元,深圳,1-3年,本科,"岗位职责：
1.负责模块的开发实现；
2.负责数据的挖掘和分析。
任职条件：
1.统计学、应用数学、计算机等相关专业，本科及以上学历；
2.2年及以上相关工作经验；
3.熟练Python，掌握numpy、pandas、sklearn等第三方库；
4.熟练掌握多种统计和挖掘方法；
5.具有数据抓取经验，熟悉Linux开发，能写shell者优先；
6.具有较强的数据敏感度，逻辑分析能力和文档写作能力；
7.处理过证券行业数据者优先。"
python爬虫挖掘,雷特科技,11000-22000元,深圳,3-5年,大专,"岗位职责：
1、负责公司爬虫爬虫系统，进行电商或社交平台等平台信息的抓取和分析；
2.设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；
3.能独立解决实际开发过程碰到的各类问题。
4.协助数据分析师，完成数据清洗、评估以及可视化。
岗位要求：
1、3年爬虫开发经验，优秀者可放宽条件，
2、精通python、java等编程语言；
3、熟练使用爬虫框架；
4、构建过分布式爬虫系统者优先；
5、有电商行业工作经验优先。
我们的福利
1、年轻化的团队，人性化得管理；
2、社保+下午茶+每月生日会+全勤奖+每月定期员工旅游+聚餐+拓展必须有。
3、超长年假，让你可以在工作闲暇之余有空环游世界；
4、享受国家法定节假日假期、节假日福利，带薪病假，让员工安安心心工作和生活；
5、公司提供舒适的办公环境，职场氛围活泼，沟通无阻，尊重人才。
6、地理位置方便，离清湖地铁口步行只需5-8分钟，公交站步行只需5分钟。
7、这里没有等级森严的冰冷氛围和勾心斗角惨烈厮杀，这里只有一群闹腾、充满激情、会玩的80、90后。
                            
我们是一个充满活力又不断创新的团队，我们知道年轻人需要什么，这里工作氛围轻松，同事之间互助友爱，小组工作制，boss极大授权，除了良好的办公环境和生活设施，还有生日会、团建拓展、下午茶，聚餐，超长假期等你来，雷特希望每一位员工都能快乐的工作，快速的成长，与公司共同迈向成功。"
Python,IMUST自行车,6000-12000元,深圳,1-3年,本科,网站的开发和维护
Python开发工程师,云鲸智能,13000-26000元,深圳,3-5年,本科,"招聘职位  高级Python后台开发工程师
需求部门  应用软件部
招聘数量  2
薪资  15-30k
工作职责  
1. 负责公司网站的WEB后端框架层及业务层的实现
2. 负责公司应用设计、功能实现并进行测试，部署及维护
3. 负责搭建和持续改进数据服务平台的后端平台
任职要求  
1. 计算机或相关专业211，985学习毕业，本科及以上学历，有扎实的计算机基础知识
2. 三年以上服务器端开发经验，熟悉Linux环境下的开发
3. 熟悉Python语言，熟练掌握Django、Web.py、Tornado、Flask等至少1个Web开发框架，熟悉Tornado框架
4. 熟练使用Socket技术
5. 动手搭建过实际上线的产品环境，如Apache,Nginx
6. 熟悉多线程编程
7. 熟悉SQL语言，熟悉MySQL或者Oracle，有Redis、Memcached经验者优先
8. 了解分布式、微服务、高性能Web服务的开发
9. 有一定的系统架构设计能力者优先
10. 有运维经验优先
11. 有过完整的项目开发经验，并有在运行项目的优先"
Python高级后端开发工程师,客路旅行,30000-60000元,深圳,5-10年,本科,"【岗位职责】
1、参与KLOOK Affiliate业务线的后端研发工作
2、负责管理自身项目和需求的优先级、按时高质量交付
3、与产品经理沟通需求，进行相关的技术文档编写，方案设计
4、运用模块化、分层等系统设计思想进行开发工作，对自身所负责的线上服务进行监控和性能调优
5、学习研究业界先进技术，保持技术进步
【任职资格】
1、熟练掌握Python/Java/Go等编程语言，具有扎实的计算机基础和编程能力，熟悉常见的算法与数据结构, 熟练掌握网络编程, Http协议, 能够解决常见的网络编程问题, 熟练掌握MySQL数据库
2、熟练掌握常见的Linux服务器配置, 比如Nginx, Mysql,熟悉RESTful API设计，有过互联网业务系统或相关技术产品开发经验
3、有较强的工作责任心和良好的沟通协调能力，能够快速定位问题并解决问题
4、开源贡献者优先，GitHub源码者优先，技术博客者优先
                            
【KLOOK客路团队】
- 于2014年成立于香港，在香港（总部）、深圳（全球技术研发中心）、台北、新加坡、首尔、曼谷、吉隆坡、东京、马尼拉、胡志明市、雅加达、迪拜、孟买、宿务及阿姆斯特丹等地设有20个当地办公室；
- 国际化团队，超过1000名团队成员，来自超过25个国家及地区；
- 支持30余种货币交易及8种语言。"
python开发,小赢科技,15000-30000元,深圳,3-5年,本科,"【岗位职责】
负责公司devops研发协作平台开发，整合包括自动化测试，环境管理，CI/CD等。
【任职资格】
1、本科及以上学历；
2、具备3年以上开发/测试开发经验，精通Python开发；
3、熟悉容器化技术，docker&k8s等工具应用；
4、了解java/php/C++编程语言优先
5、熟悉使用LINUX/UNIX、精通MySql数据库操作；
6、精通网络编程和相关的TCP/IP网络协议；
7、程序设计思路清晰、有较好的系统设计能力；
8、熟练掌握软件工程理论、良好的沟通合作和抗压能力。"
Python后台架构师,小步网络,20000-40000元,深圳,5-10年,本科,"职位诱惑：
海外项目,发展空间大,环境宽松,大牛多
岗位职责：
1. 负责公司产品后台服务的搭建和编码实现；
2. 负责公司后台性能优化，与产品协作提升产品数据；
3. 高级工程师带领团队完成工作，并负责技术攻关. 技术分享；   
岗位要求：
1.拥有5年以上开发经验，有使用python框架开发Restful API的经验，例如 flask/django/tornado；
2.有互联网公司后台服务的开发经验，掌握数据库(MySQL). 网络编程等方面的工作原理；
3.有良好的算法和数据结构基础，及很强的自学能力；
4.善于思考，能提出高质量的问题，系统性地分析并从根源上解决问题；
5.沟通能力良好，善于团队合作。
                            
小步网络2016年5月属较早出海东南亚市场的，抢占先机，目前主力头条资讯类APP一千多万用户，日活近两百万，列越南资讯类APP的TOP1，2019年将拓展东南亚其他国家市场，同时也围绕主力APP发展创新产品矩阵，如头条号（自媒体平台，已拿到越南大部分媒体牌照的版权授权）、二次元（类抖音）、小说漫画、互金等，均成绩不菲"
Python爬虫工程师,一面数据,11000-18000元,深圳,经验不限,本科,"【职位诱惑】：
大数据人工智能；清华系大牛；技术氛围浓
【职位描述】：
-  负责抓取电商、社交、新闻媒体、论坛类的数据；
-  监控抓取数据的完整性；
-  参与爬虫框架的开发。
【职位要求】：
-  本科及以上学历；
-  熟悉Linux下的Python开发；
-  熟悉常用数据库，包括MySQL 、Redis、MongoDB等；
-  熟悉Web开发技术、尤其是前端技术，有实际Web开发经验者优先；
-  熟悉爬虫开发，了解常用爬虫框架如Scrapy、Requests、XPath等, 了解常见的反爬手段及其应对措施；
-  计算机相关专业优先；
-  熟悉Node.js 或者Java等其它语言者优先。
【公司福利】：
-  有竞争力的薪酬：工资、一年两次调薪机会、五险一金、年终奖、节假日福利、生日礼物等。既有情怀，又有“钱”途；
-  合理的工作时间：我们有弹性工作时间制度，并追求使用技术去高效解决问题，不提倡加班；
-  团队活动：YiMBA系列课程、每周的篮球和羽毛球运动，每周分享会，每月聚餐、生日会等。我们是一个有凝聚力的团队；
-  年度体检：豪华体检，健康强壮的身体是工作的基础；
-  零食饮料：不间断的供应丰富优质的零食饮料；
-  年度旅游：去年第一次出国旅行，随着团队的壮大，以后能去得更远；
-  舒适的工作环境：我们有一个漂亮的办公室，开放式的设计和十分开阔壮观的窗景
                            
我们是一个年轻的数据科学团队，希望通过技术改变商业世界，实现数据驱动的精细化研究、运营与决策。我们的产品正在持续服务国内外顶尖的企业，包括多家大型快消企业，时尚大牌，国际一线汽车厂商，以及著名对冲基金。我们获得了来自著名投资机构的三轮投资，资金充足，快来加入我们跟着一面的发展快速成长吧^,<"
Python爬虫开发工程师,图拉斯,13000-20000元,深圳,3-5年,本科,"岗位职能：
1、设计、实现Saas系统的数据爬虫系统；
2、负责完成项目中的数据分析、挖掘相关工作；
3、 负责AI技术的应用；
任职要求：
1、统招本科及以上学历，计算机、统计、数学、通信等理工类相关专业，3年以上工作经验；
2、熟悉linux平台开发，熟练掌握Python开发语言；
3、有实际爬虫、网页分析、死链检测系统设计经验，能有效利用技术手段解决实际业务需求；
4、 熟悉Linux、数据库、NoSQL、分布式存储，熟悉高并发、微服务、海量数据下的典型架构设计和性能优化之道；
5、 熟悉微服务框架，docker容器技术者优先;
6、有知识图谱，elasticsearch、hadoop、spark相关经验者优先；
                            
富有朝气的团队，公司年轻化"
Python工程师,前海农交所,15000-30000元,深圳,1-3年,大专,"工作职责
1. 网站系统的维护、改进，以及新产品的开发；
2. 大型互联网web项目的设计、开发、优化。
 
职位要求
1. 熟悉python, 熟悉mysql，有足够的互联网项目开发意识；
2. 熟悉linux, 熟悉git版本管理;
3. 各种分布式实现、中间件、数据挖掘、排序算法、搜索、运维...如果你有这些方面的经验和能力，千万不要忽略掉；
4. 有强烈的上进心和求知欲，善于学习和运用新知识, 保持对新技术的热情；
                            
有一支牛逼，有情怀的年轻团队"
Python运营开发工程师,腾讯,20000-40000元,深圳,5-10年,本科,"岗位职责：   
 负责腾讯游戏内部运营系统开发;
 负责腾讯手游电竞自动化系统开发
 负责系统架构设计以及组件选型;
 负责关键技术研究，工具优化
岗位要求：   
计算机相关专业本科及以上学历，3年以上后台Python开发经验；
 熟悉Python、Django等web开发框架；有自动化经验优先，如Uiautomator、Appium等
 熟悉web开发，熟悉html,javascript,css等，有Web开发框架(如boostrap,vue,react等)经验优先
 熟悉大型分布式系统设计与开发，并具备MQ、NoSQL实战经验；
 熟悉Unix/Linux操作系统下的开发，部署，维护等工作；具备良好的分析解决问题能力和团队合作能力；
 具有良好的学习能力，对互联网的新技术有很强的求知欲望；"
Python数据工程师,致远速联,10000-15000元,深圳,1-3年,本科,"1.负责模块的开发实现;
2.负责数据的挖掘和分析。
任职要求：
1.统计学、应用数学、计算机等相关专业，本科及以上学历；
2.2年及以上相关工作经验
3.熟练Python，掌握numpy、pandas、sklearn等第三方库；
4.熟练掌握多种统计和挖掘方法；
5.具有数据抓取经验、熟悉Linux开发，能写shell者优先；
6.具有较强的数据敏感度，逻辑分析能力和文档写作能力；
7.处理过证券行业数据者优先。"
Python 后台开发经理,AfterShip,30000-50000元,深圳,5-10年,本科,"if (your_passions.includes('coding')) {
  switch(your_stacks) {
    case 'Node.js':
    case 'Python':
    case 'Kubernetes':
    case 'Serverless':
      console.log('Join AfterShip');
      break;
    }
}
岗位职责
1、负责技术方案的评审，技术架构的设计、优化、重构，对系统的稳定性负责；
2、负责团队建设与管理工作，组建和培养人才梯队，提升团队技术水平；
3、定期组织对内对外的技术培训、分享活动，提升团队技术氛围和企业品牌形象。
岗位要求
1、统招本科及以上学历，英语听说读写熟练；
2、熟悉 Git/GitHub，通信协议 TCP/HTTP 及 RESTful 标准；
3、五年及以上 Python 开发工作经验，一年及以上团队管理经验；
4、熟悉 Tornado、Django 或 Flask 开发框架，有 MySQL,  Redis 或 MongoDB 等相关数据库使用经验。
加分项
1、有 CI/CD 自动化测试经验；
2、有使用 Docker、Kubernetes、AWS 或 GCP 云计算经验；
3、有写 Blog 的习惯，活跃技术社区，参与开源项目等；
4、有代码洁癖，对代码精益求精，对技术有极客热情。
为什么加入我们
1、极客氛围: 拥抱开源技术，实践敏捷开发；
2、最新技术: Kubernetes, Serverless, TensorFlow, Microservice；
3、特色福利: 每天下午茶，学习成长基金, 提供 MacBook Pro；
4、多元文化: 团队来自全球十几个国家；
5、龙头企业: 海外知名企业，细分领域第一；
6、朝阳行业: B2B 企业级系统，国际性 SaaS 平台。"
后端工程师 java c python都要,今日头条,15000-30000元,深圳,应届生,本科,"字节跳动2019春季招聘开始啦！1000+校招Offer&1000+实习Offer等你来拿！ 
今日头条、抖音、Faceu、西瓜、火山……是否会有几个在你的手机中陪伴你？如果你喜欢它们，那么好消息来好消息！这些App的“原产地”——字节跳动，开始2019春季招聘啦！
  
暑期实习：次年毕业生（2020.1.1-2020.12.31毕业的学生）  
全职春招：应届毕业生（ 2018.8.1-2019.12.31毕业的学生） 
  
职位类别：研发、产品、职能、运营、设计、市场、商业化、内容质量等 
工作地点：北京、上海、深圳、成都、南京、广州、武汉、厦门、杭州等 
内推码： ZXCDJEG
内推链接：https://job.toutiao.com/mobile/campus/invite/ZXCDJEG/
有笔试的职位，免简历筛选，直接进入笔试； 
无笔试的职位，简历优先筛选。"
后端工程师（python/C++）,逻辑汇,12000-24000元,深圳,经验不限,本科,"职位介绍：
- 在一个精英组成的扁平管理的小型团队中负责开发云端、网络和后端程序
- 在技术负责人指导下，迅速学习并实现数据库构建、算法实现、网络安全等工程开发工作
- 理解、实现、并改进简单的机器学习算法
- 解决产品开发过程中出现的各种有挑战的非标准问题
基本要求：
- 全日制本科学位或以上，理工类专业。除全国重点高校外，要求本科成绩处于年级前10%。
- 熟练使用Python，理解Python语言构建原理。
- 熟练使用C、C++和Java中的至少一个。
- 熟悉Linux的命令行和bash，能高效地在Linux环境下工作。
- 深刻理解计算机专业本科范围的算法和数据结构知识。
- 英语大学六级以上或同等英语水平。
- 勤学好问，善于沟通，逻辑分析能力突出。
- 27岁以下。
加分项：
- 本科成绩优异，以成绩单为准。
- 数学优异或逻辑分析能力突出。
- 英语写作和口语能力突出。
- 独立开发过项目。如有合作需解释清楚自己的贡献。
- 向知名开源软件工程贡献过代码。
- 代码洁癖。
- 独立组装过电脑或搭建集群。
- 了解常见的数据库技术（如MySQL, Postgres, Cassandra等）。
- 深度掌握Linux内核的工作原理（如demand paging, address space, TLB, cache, scheduler, context switch, DMA, device driver, bootstrap, initfs, ELF等）。
- 熟练掌握至少一种常见Linux发行版本的用法。
- 熟练掌握git，熟悉github。
- 熟悉Linux网络架构并懂得如何调试（如OSI network layer model, BSD/Linux socket, ARP, IP, TCP/UDP, wireshark/tcpdump, lsof -i）。
- 了解加密算法和网络安全的基本概念。
- 了解汇编语言，善于优化C和C++代码性能。
- 熟悉常见构建系统，如Makefile、maven等。
公司介绍：
深圳逻辑汇科技有限公司（逻辑汇）是以产品为立足点、以技术为核心竞争力、以完美的用户体验为追求、以扁平化管理为理念、以自由创新为公司文化的初创型金融科技公司。逻辑汇致力于为全世界的金融分析师和个人投资者提供最智能最友好的投资研究平台，让所有聪明人从繁杂的机械劳动中解放出来，让艰深的金融知识变得触手可得。逻辑汇的团队由计算机、物理、数学和金融领域的顶级学霸组成，顾问团队包括数名香港及国内金融界资深人士以及人工智能前沿学者。逻辑汇得到了来自全球创新者大会的风险投资。逻辑汇将重塑金融研究模式，让金融研究变得不再高大上，让交易更加公平，让金融市场能够更加有效地配置资源。
                            
顶级学霸构成的顶级团队"
python开发工程师,回收宝,15000-30000元,深圳,5-10年,本科,"作职责：
1、参与产品的需求分析，服务接口设计；
2、参与产品核心模块的编码和单元测试；
3、负责服务器数据API接口开发，对服务器端和数据库性能进行优化；
4、负责主导历史服务优化，问题定位。
5、负责公司日常临时任务
岗位要求：
1、本科及以上学历，计算机、软件工程及相关专业；
2、5年以上python开发经验和互联网行业开发经验；
3、具备OOP编程思想，精通面向对象的程序设计；
4、具备较强的业务分析能力；
5、精通Python，熟练使用django框架；
6、熟悉Http协议，Tcp/ip协议；
7、具备接口设计和开发经验；
8、熟练掌握linux命令、mysql、redis、nginx；
9、具备良好的代码编写规范，问题定位分析及较强的责任心"
Python实习生,荔枝微课,5000-7000元,深圳,应届生,本科,"工作内容：
1、参与公司相关项目的设计、开发和优化
岗位要求：
1、本科或以上学历，对后端开发抱有兴趣
2、熟悉python语言，对主流web框架有所了解，如django，tornado，flask等
3、熟悉linux系统，对基本指令有所了解
4、有扎实的计算机相关基础，对数据结构，算法有一定程度的认识
5、对计算机网络，TCP/IP，HTTP协议有一定的了解
6、有良好的沟通，学习能力，逻辑思维活跃，工作勤奋踏实
加分项:
1、有个人技术博客
2、对nodejs以及koa，express有所了解有先
3、热爱运动
                            
我们相信，好玩的团队才会创造出好的产品。这里有隐秘的行业大神、技能满满的斜杠青年、爱吃爱玩的高颜值队友；这里有轻松自由的工作氛围、惊喜不断的员工福利、无限可能的成长空间……"
