name,company_name,salary,city,experience,education,job_desc
自动化测试/python测试,中软国际,8000-13000元,深圳,1-3年,本科,"1、  兼容性ready测试人员要求：a、  具备端到端的特性交付能力；b、  熟练掌握测试方法和常用测试工具；c、  熟练掌握Linux、数据库、Python，能够独立搭建测试环境；d、  有Python自动化测试经验，能够独立编写脚本；e、  了解兼容性测试、最好有相关测试经验；
2、  PM后备人员要求：a、具备端到端的特性交付能力；b、能够独立制定测试方案和策略；c、  熟练掌握Linux、数据库、Python，能够独立搭建测试环境；d、必须有Python自动化测试经验，扎实的脚本写作能力；e、必须有很强的学习能力、逻辑思维能力强、条理清晰、总结表达以及沟通能力好、具备较好的组织能力；f、思考和处理问题全面；g、熟练掌握多种测试方法；h、进行过功能、自动化、性能等多种类型的测试；"
中高级Python工程师,兴融联科技,11000-18000元,深圳,3-5年,大专,"岗位职责：
负责生物特征识别平台的后台系统开发和维护
岗位要求：
1、3年以上系统开发经验；精通python，熟悉linux系统；
2、熟悉python代码性能优化和分析，熟练使用多线程编程；
3、精通tornado、django等主流框架，有后台restful api服务的实际项目经验，并对服务高并发、高可用有了解；
4、熟悉mysql、oracle、redis等数据库使用和优化方法；
5、具有优秀的编程习惯和较强的研发与设计能力，能独立分析和解决问题；
6、有AI后台开发经验者优先
                            
兴融联拥有一支稳定团结具有丰富经验的管理团队，秉承“诚信、高效、创新、专业”的企业理念，对客户的战略业务需求有着透彻的理解，在动态多变的环境中为兴融联的发展指明了清晰的愿景和方向。"
后端开发工程师/实习（Go/Python/PHP）,熊猫书院,8000-13000元,深圳,经验不限,本科,"【职位诱惑】
小组制度、导师带教、多语言学习、新技术探索
> 加入我们，你将学习承载百万学员的学习平台如何被创造；
了解风变编程的微服务架构、集群化管理、devops文化；
不仅仅会使用Go/Python/PHP 多种语言，还有Docker、K8S、Elasticsearch、WebSocket等服务架构的演进，同时还会与其他Group 一起开展 NLP（自然语言处理）与 AI问答、PLT（Programming language theory）设计编程语言等领域的深入研究；
> 作为一家教育公司的技术团队，秉承公司的教育理念，对待实习生的培养我们非常认真并且专业。期待你的快速成长，我们能一起探讨技术的未来。
【能力要求】
1. 计算机相关专业并且热爱计算机与coding。在校期间的每个实验或大作业都是自己独立完成，并成为了别人的大腿
2. 逻辑能力强，看见一个产品就能很快分析出背后的实现逻辑
3. 至少使用 Go || Java || Python || PHP 实现过一个 web 项目
4. 除了 MySQL 、SQL Server 外，至少还用过1种其他数据库，比如 PostgreSQL、mongo DB
5. 已经放弃使用 windows ，选择了 mac os 、ubuntu 或其他 linux 发行版作为你的开发环境
6. 追求更高的代码质量，所以设计模式是比较熟悉的，并且应用在了自己做的一些项目里
7. 非常熟悉 Git ，了解  git-flow 或者 gitlab-flow 
8. 以上 7 点完全匹配可能要求较高，如果你真的热爱编程、乐于挑战也可以投简历试一试
【职位描述】
1. 前期，学习并熟悉公司的业务与技术架构
2. 根据成长幅度的不同，参与不同难度的产品项目
3. 能力突出者，参与新技术探索与应用
4. 能力突出并不难，目前我们系统的部分核心业务与设计就是实习生参与共同完成的"
Python,深圳酷普网络科技...,15000-25000元,深圳,5-10年,本科,"职责:
量化交易系统后台开发和维护,量化机器人开发,维护虚拟货币相关的服务（数据相关）
1.python基础扎实,有数据采集,清洗和分析经验
2.1年以上web开发经验,至少掌握flask框架
3.有Restful API接口开发经验
4.熟悉Linux/uinx操作系统基础原理，熟练使用Linux系统
5.熟练使用MySQL，MongoDB, mq等；
6.有量化交易策略开发/机器学习经验优先"
Python后台高级工程师,深圳哇哇鱼网络,15000-30000元,深圳,3-5年,大专,"1、计算机相关专业本科以上学历，1年以上Python项目开发经验。
2、熟练使用Python进行统计分析、数据挖掘、数据清洗等处理，编程能力强。
3、熟悉至少一种关系数据库如Oracle、MySQL等，熟悉SQL,了解mongodb、redis。
4、熟悉linux系统环境搭建、配置和管理, 熟练使用linux shell脚本。
5、对数据结构和算法设计有较为深刻的理解，具有良好的沟通能力和团队合作意识。
6、具备良好的逻辑思维能力，独立分析和解决问题的能力。"
Python开发工程师,潮生活新媒体,12000-15000元,深圳,3-5年,本科,"岗位要求：
1、全日制本科、计算机或信息、通信类、软件类相关专业；3年及以上工作经验
2、热爱编程，熟练使用python语言，熟悉python桌面端开发框架PyGtk、PyQt、wxPython任意一种，至少1年以上使用经验，至少做过一个完整的桌面项目；
3、熟悉TCPIP协议相关应用开发、Socket通信应用开发、python、熟悉python web开发更佳；
4、了解python数据处理、python机器学习方面的应用开发更佳。
岗位职责：
1、完成发票助手windows桌面程序的开发与维护；
2、参与公司产品的用户数据分析应用开发；
3、参与一些利用机器学习算法的应用开发（比如推荐、半自动内容生产）
你能获得的：
1、 公司实行有竞争力的、成体系的薪资制度，且激励性强，无论您在什么岗位，只要您有能力，人人都可以拿到高于同行的高薪；
2、入职即购买五险一金；
3、 公司会按国家法定节假日实行带薪休假(春节、元旦节、清明节、劳动节、端午节、中秋节、国庆节）不仅如此，还有带薪病假和带薪年假；
4、 公司办公环境优美、自由休闲，在休息区提供丰富多彩的员工活动：娱乐室、各种图书、杂志等，各种零食任你享用；
5、 每月100元/人团建费用，50元/人零食费用，可累计。不定期聚餐、生日会、茶话会和吐槽会等；
6、各种吃喝玩乐的机会。
上班时间：
周一至周五，9:00-18:00，双休，节假日休。"
Python开发工程师,深圳云天励飞,23000-30000元,深圳,5-10年,本科,"岗位职责
1、参与后台服务的设计、开发、优化等研发工作
2、与PM、算法及前端开发人员协同工作，保证产品的质量和开发进度
3、对产品进行持续优化
岗位要求
1、精通Python语言，有Web后台服务开发的实际项目经验
2、熟练掌握至少一门Python Web开发框架（Tornado、Django、Flask等
硕士三年以上经验优先考虑
3、熟练使用至少一种数据库（MySQL/PostgreSQL/Redis/MongoDB)
4、有独立分析和解决问题的能力，有良好的团队合作精神
5、985、211学校优先考虑"
AI研发工程师（Java/C++/Python）,平安综合金融,15000-30000元,深圳,3-5年,本科,"岗位职责：
1.负责个性化推荐及广告系统的开发，支持海量数据和请求，实现相关产品的精准推荐；
2.负责任务型机器人、智能对话、智能问答相关产品及业务研发；
3.负责深度学习平台搭建与维护，集成NLP/深度学习相关算法，支持寿险的业务需求；
4.根据业务需求对相关工具、算法进行稳定性和性能优化。
5.微服务框架搭建及优化
岗位要求：
1.知名大学AI科班本科及以上学历，具备硕士、博士学历或ACM获奖经历优先；
AI知名公司或者TOP互联网公司工作背景AI从业经验；
2.具有扎实的数据结构、算法基础、编码能力，熟悉Java、python、C/C++或其他编程语言；
3.熟悉多线程/进程开发，熟悉网络编程；
4.具备大规模分布式计算平台的使用和并行算法的开发经验优先，如hadoop/spark/tensorflow；
5.性格开朗，责任心强，有良好的执行能力、学习能力、沟通能力、适应能力。"
Python开发工程师,普特医学,15000-20000元,深圳,1-3年,本科,"岗位要求：
1、精通Python，具有高并发服务器开发经验；
2、具有移动app数据接口开发经验；
3、熟练使用 Redis 等分布式缓存
4、具备 PostgreSQL、MySQL 索引优化、查询优化和存储设计经验
5、了解 RPC、分布式队列任务优先
6、具备良好的代码编写规范，问题定位分析及较强的文档编写能力 
素质要求：
1、有大型网站、APP后端开发案例，有创新能力，表达能力强；
2、工作主动热情，学习能力强，注重细节，善于与他人合作；
3、良好的沟通能力和团队意识，负责的工作态度；
4、良好的创意思维和理解能力，能及时把握用户需求。
工作职责：
1、负责服务端数据API接口开发，对服务器端和数据库性能进行优化；
2、负责后端基础业务和底层架构设计；
3、与产品测试及需求工程师密切沟通，保证软件产品质量和开发进度；
4、编写易读、易维护、高质量、高效率的代码，书写详细的开发注释、文档；
5、负责制定技术实现方案、服务接口开发等工作；
6、负责完成公司交办的其他工作。"
运营python开发工程师,富途,14000-28000元,深圳,1-3年,不限,"职位诱惑：
1、福利好，薪资高，技术牛人多，工作氛围好，上升空间大
2、能深度参与互联网金融公司devops全流程建设， 成为SRE工程师
3、能了解到公有云原理、私有云建设等最前沿技术栈
4、能学习到许多金融、证券行业投资知识
工作职责：
1、负责云运维自动化平台设计与开发，提供高效创新的一站式运维服务；
2、负责监控系统开发、海量数据处理集群建设，提供AI智能监控、精准监控、业务链路监控、监控统计分析服务；
3、负责后台自动化测试系统设计与开发， 以及其他运维系统平台开发。
工作要求：
1、熟悉python，熟悉OOP编程模式，熟悉设计模式、开发规范，前后端都会优先；
2、熟悉mysql， mongoDB，熟练使用SQL/NOSQL做为web后端数据存储；
3、熟悉Django框架优先；
4、熟悉类Unix系统架构、Tcp/Ip协议，掌握常用linux命令；
5、具有大数据、运维自动化研发经验的优先；具有产品意识优先；
6、有责任心，优秀的团队合作精神，良好的沟通表达和需求抽象能力；
                            
富途成立于2012年4月，创始人为前腾讯第18号员工，是一家为投资者提供港股和美股交易服务的互联网券商。
公司高管来自各行各业精英，中基层人员主要来自BAT公司，团队整体由一群年轻的互联网人才构成。在这里充满青春活力与工作激情，如果你才华横溢又期望大展宏图，那就加入我们吧！"
Python后台研发工程师,德里克设备,30000-50000元,深圳,5-10年,本科,"职责描述： 
1、负责平台服务的开发维护工作；
2、具备较好的学习能力、问题分析能力，可以独立定位解决问题；
3、善于思考，能自主提出改善产品方案。
任职要求：
1、211/985统招本科及以上学历，计算机相关专业，需要有一定的业务需求分析能力，五年以上开发经验；
2、熟悉 linux 基本指令使用，能独立安装部署基础服务，如：sshd，nginx，rabbitmq等；
3、熟练使用 Python，了解各种常用库使用；
4、熟练使用 git 及 svn；
5、熟悉 Redis，MySQL/PostgreSQL，MongoDB，RabbitMQ/Kafka 中的多个服务；
6、了解 Django 或 Flask 框架，能独立开发 RESTful API 服务；
7、有 Docker，gitlab，Jenkins 等使用经验，了解 IOT 物联网行业者优先。"
python开发工程师,荔枝微课,8000-13000元,深圳,1-3年,本科,"岗位职责：
1、负责服务端的后台架构的优化、设计与开发；
2、根据产品需求，制定解决方案；
3、负责现有系统的性能调优等的设计与实现；
   任职要求：
1、本科以上学历， 计算机或相关专业；
2、基础扎实，熟练掌握Python，1年以上开发经验；
3、熟悉 Linux 开发环境，熟悉 tornado 、django 或 flask 等框架。
4、思路清晰，优秀的分析和解决问题的能力, 具备良好的沟通能力，团队合作意识, 能主动承担，乐于分享；
5、熟悉移动互联网服务及应用开发者优先；
6、熟悉MySQL、MongoDB、Redis数据库和多线程编程；
加分项:
1. 有过高并发服务器设计和架构经验，系统调优相关经验；
2. 简历中最好能提供个人博客地址和 Github 地址。
3. 熟悉微信开放平台搭建
                            
荔枝微课是大众知识分享平台，累计使用人次超过2.5亿。
专注知识分享，立志成为一所线上的社会大学，提升用户各项技能素养。
平台类目丰富多样，因优质的自我成长、读书、职场提升、亲子育儿类课程而备受业内关注。"
python数据分析,第一卫,8000-12000元,深圳,1-3年,大专,"岗位职责：
1、负责行业数据采集（天猫、京东、亚马逊等），建立行业信息数据库；                                                                    
2、对电商平台进行数据采集、分析，提出优化建议；
3、负责制作电商平台日、周、月度的销售分析报表，多维度完成各渠道数据报表；
4、从数据角度对产品设计、用户体验和业务发展提出建设性的意见，支持部门相关流程优化。
任职要求：
1、熟练使用Python、EXCEL、SPSS、Tableau等工具软件；
2、拥有2年以上电商数据爬虫、分析经验，熟悉京东、天猫等主流平台的运营模式，能够从海量数据中筛选有价值的信息；
3、数据敏感度高、商业敏感度高，有清晰的逻辑思维和良好的沟通能力；
4、大专或以上学历，数学、统计学、电子商务、计算机相关专业优先。
                            
我们是一个非常纯（dou）洁（bi）的电商团队，第一卫的小伙伴们都很热情，很疯狂，很团结，我们期望更多 “不一样”的伙伴，与第一卫一起做“特立独行”的品牌。
众多尚未开发的、热爱生活的单身软妹纸和靠谱男青年，类型之多，款式之全，可谓所向披靡！
办公室聊天口味略重，奇人异事众多，心理承受能力不足者请慎投！"
name,company_name,salary,city,experience,education,job_desc
python,软通动力信息技术集团,8k-13k,深圳,1-3年,本科,"掌握python基础以及常用的的python库；
掌握Linux系统   shell 命令
有懂机器学习优先考虑
                            
宽松氛围，积极进取"
Python,腾讯,20k-30k,深圳,3-5年,本科,"负责大规模运维系统开发，包括cmdb，发布，监控，容量管理等
具备分布式系统架构能力
熟悉python/golang 后端开发"
python,中软国际,8k-16k,深圳,1年以内,本科,"1.一年以上的python开发工作经验；
2、熟悉Linux环境，能够独立做shell编程；
3.全日制统招本科学历（17年及其以前毕业，应届毕业生及大专学历的勿扰哦）"
python,软通动力,10k-20k,深圳,3-5年,本科,"岗位要求：
1、熟悉Python定时任务框架：APScheduler,celery
2、熟悉python爬虫框架：Scrapy shell
3，熟悉多线程编程，linux/flask/diango/tornado/redis/mongoDB
4，统招本科以上学历。
1.熟悉python 开发，理解IO,多线程，集合等基础框架，对JVM原理有一定了解。
2.熟悉Linux配置和Shell使用，熟练数据库（Mysql，MS SQL SERVER使用，设计，调优）。
3.有接口开发及性能调优经验者优先"
Python,OPPO,20k-40k,深圳,1-3年,硕士,"职责描述：
1、内容审核的AI 检测能力搭建，包括鉴黄，鉴政，鉴恐等。
2、舆情监控平台建设，对线上用户反馈进行情感分析，获取用户使用信息。
3、负责网络爬虫程序设计，开发及维护，对目标网站进行数据爬取分析，找到最优化的爬取策略。
任职要求：
有机器学习（回归，分类，聚类等）相关知识背景。
实际项目中有文本处理，文本分类方面的工作经验。
了解并使用过常用的机器学习（scikit-learn）和深度学习（TensorFlow）框架。
精通网页抓取原理及技术，精通正则表达式，熟练从结构化和非结构化的数据中获取信息；
精通PYTHON语言，熟悉数据库性能优化与常见缓存技术与策略；
具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于分析问题/解决问题；
有强烈的上进心和求知欲，擅于学习新事物"
Python,志鑫信息技术,4k-9k,深圳,1-3年,学历不限,编写python脚本执行对应命令，系统开发。与后台系统进行通讯。处理爬虫出来的数据。熟悉shell脚本，熟悉linux。会用python执行shell脚本。接受江苏区域的出差现场开发，包吃住。
Python,小赢科技,10k-20k,深圳,经验不限,本科,"【岗位职责】
1、负责平台基础模块的开发维护工作；
2、负责平台金融产品业务逻辑的实现。
【任职资格】
1、计算机相关专业，有相关工作经验；
2、熟练掌握python语言，了解Golang、C/C++语言更优
3、掌握一种主流web框架，熟悉http协议
4、熟悉html,js,css,javascript前端技术，有实际开发经验
5、熟练使用Mysql等数据库，熟悉SQL语言；
6、熟悉Linux系统的使用，以及相关环境下的调试 ；
7、了解memcache，redis，mongodb等nosql组件者优先；
8、较强的学习能力，善于交流，有团队合作精神。"
Python讲师,小码教育,9k-12k,深圳,应届生,本科,"1. 主要负责讲授青少年编程Python课程；
2. 按照公司制定的教学计划，高质量完成教学任务；
3. 负责班级日常管理和维护工作；
4. 负责学生辅导和教学答疑等工作；
5. 参与优化和创新教学课程体系；
6. 配合其他部门完成相关工作。
任职要求：
1. 本科计算机相关专业；
2. 具备独立工作能力和学习能力；
3. 形象佳，亲和力强，有较强的沟通表达能力；
4. 耐心，吃苦耐劳，责任心强，有团队协作能力；
5. 有教育培训行业经验者或者相关教师资格证书者优先。
注：我们比较在乎讲师的授课状态~也就是沟通交流能力一定要好，当然形象也不能差啦~"
Python讲师,小码教育,10k-15k,深圳,1-3年,本科,"1. 主要负责讲授青少年编程Python课程；
2. 按照公司制定的教学计划，高质量完成教学任务；
3. 负责班级日常管理和维护工作；
4. 负责学生辅导和教学答疑等工作；
5. 参与优化和创新教学课程体系；
6. 配合其他部门完成相关工作。
任职要求：
1. 本科计算机相关专业；
2. 具备独立工作能力和学习能力；
3. 形象佳，亲和力强，有较强的沟通表达能力；
4. 耐心，吃苦耐劳，责任心强，有团队协作能力；
5. 有教育培训行业经验者或者相关教师资格证书者优先。
注：我们比较在乎讲师的授课状态~也就是沟通交流能力一定要好，当然形象也不能差啦~"
python讲师,泽林信息,18k-30k,深圳,3-5年,本科,"1、3年以上Python编程经验；
2、精通Python全栈开发，精通Django Web框架；
3、深刻理解计算机原理，有良好的数据结构和算法基础；
4、熟悉面向对象程序设计方法；
5、熟练数据库表设计、SQL语法，熟练MySQL数据库；
6、熟练web前端技能, 包括html/css/javascript/jquery/boostrap；
7、熟练Linux环境开发，熟练使用SHELL命令和脚本语言；
8、熟练基于Linux应用程序的管理和配置，如Docker、Redis、GitLab、Ansible、Nginx、Zabbix、Jenkins等；
9、有Python网络爬虫相关开发经验优先；
10、具备大型网站或高并发系统开发、设计工作经验者优先。"
python研发,腾讯,30k-60k,深圳,5-10年,本科,"【职位描述】
聚焦分布式数据分析开发工具开发，提供领先的数据分析工具，服务于大数据以及机器学习分析
【岗位要求】
1、4年以上软件开发工作经验，有互联网开发经验者优先； 
2、熟悉Python、Shell语言和Vim编程工具，具备编码能力，能够开发自动化测试框架； 
3、熟悉软件开发流程、设计模式、体系结构，具备一定的需求分析和系统设计的能力；
4、熟悉jupyter notebook能进行二次开发尤佳
                            
我们是腾讯大数据研发团队，我们的平台规模达30000+台，处理每天17万亿数据的实时处理，每天600万的流批计算任务，存储规模达500PB，为公司广告业务提供全流程数据驱动的精准、实时及海量个性化推荐业务，每天超过300亿+广告请求服务，同时支撑腾讯云大数据基础能力建设，欢迎大数据各领域专家的加入。"
Python,云图智联,15k-30k,深圳,3-5年,本科,"关于WisConT
WisConT是一家集产学研为一体的高科跨国技企业，专注于物联网和大数据方面的研发及应用。公司总部设在深圳，目前为汇丰银行全球总行、英国电网、中国电信、深圳国税局等大型单位提供数据库及软件开发服务，同时与英国帝国理工、西安交通大学等高校展开紧密合作。WisConT集团横跨亚欧美大陆的多个国家，创始人为剑桥大学、帝国理工学院等世界顶级高校的博士生，目前全职、兼职开发人员共有20多人。
岗位：python后端数据工程师（数据库及Python）
职位要求
对数据库进行建库、建表及ETL操作，并协助定制基于Python的Web应用程序后端的规划、设计、开发、发布、部署及维护，主要涉及到税务相关的数据分析及后端程序开发。
性质和范围
在技术方面，该职位会向后端总监或更高级别的技术人员报告。该职位既需要能独立开展工作，也是团队的一部分，例如配合产品经理进行开发，为内部和外部客户提供软件解决方案。
基本职责
与客户沟通协作，以了解他们的业务需求
使用敏捷方法设计和开发完整的软件解决方案
记录软件使用情况并根据需要开发培训材料
维护和支持应用程序和数据库
管理开发基础设施工具和服务
与同行合作，开发创新解决方案
关键素质
良好的人际关系，良好的口头和书面沟通技巧，包括对软件代码的评论及注释
能够在基于团队的环境中与各级技术人员进行有效沟通和互动
具有批判性思维，能够有技巧地公开表达自己的不同意见
具有很强的解决问题的能力
能遵循标准操作规程，按照规范记录工作，并在接受适的监督
具有强烈的求知欲望和对新技术的钻研精神
所需技能
熟悉关系型数据库理论及管理
熟悉SQL语句
熟悉Pandas
了解ETL流程
有一定的Web应用程序开发经验
有Git版本控制系统的经验
良好的人际关系，口头和书面沟通技巧，包括评论软件代码
加分项
有大型数据表（亿行数据以上）的处理经验
熟悉数据仓库理论
                            
CEO李云曦博士
剑桥大学博士；伦敦帝国理工学院AES研究中心工业协作成员；数据科学家，大数据、人工智能技术专家。
CTO Pedro Baize博士
帝国理工学院博士。伦敦帝国理工学院AES研究中心工业应用主任，曾为帝国理工科学计算研究中心创始人兼副主任，博导；数据科学家，流体动力学专家，科学计算专家。"
Python,中畅数据,10k-15k,深圳,1-3年,本科,"职责描述：
1、负责公司数据交换和调度平台的开发与维护；
2、负责服务端整体架构的设计、开发与维护；或者前端的基于Vue或Django的设计、开发与维护
3、参与数据产品的设计与方案讨论；
4、负责实现软件、应用程序代码，建立和完善开发文档。
任职要求：
1、熟悉Python，熟悉Flask、Django等Web开发框架，2年以上相关WEB开发经验；
2、熟悉MySQL、MSSql、Oracle等关系型数据库，并有实际的项目开发经验；
3、基础知识扎实，有一定的数据结构与算法基础；
4、熟悉Celery、DataX、Airflow 或Pandas, Numpy库；
5、有良好的技术视野，追求简洁优雅的技术解决方案，能够根据产品和用户的发展，扩展技术架构；
6、有良好的沟通能力，能和不同背景的成员沟通协作；
7、有数据平台开发经验者优先；熟悉ETL、数仓应用的优先。
学历要求学信网可查！"
Python教学讲师,小码教育,8k-13k·13薪,深圳,经验不限,本科,"岗位职责：
1、主要负责讲授青少年编程课程；
2、按照公司制定的教学计划，高质量完成教学任务；
3、负责班级日常管理和维护工作；
4、负责学生辅导和教学答疑等工作；
5、参与优化和创新教学课程体系；
6、配合其他部门完成相关工作。
7、python新讲师培训；
8、教学品质督查
任职要求：
1、本科及以上学历；
2、掌握python语法基础，数据结构和算法；
3、热爱教育事业，有良好的敬业心；
4、能主动与学生沟通，关心学生，并督促学生认真学习；
5、普通话标准，语言表达能力强，逻辑思维清晰，具有优秀的沟通技巧；
工作时间：周一周二双休，周三-周五上班分早晚班，早班：9:00-18:30，晚班：12:30-8:30，周六日：9:00-9:00"
python,易特科集团,15k-25k,深圳,3-5年,本科,"任职要求：
1、熟练Python语言,能够熟练运用Django/Flask框架，有实际Django/Flask项目经验；
2、熟悉http、json技术
3、熟练MySQL操作及数据库设计等
4、了解Python下Dicom相关开源库及开发者优先
5、熟悉Linux系统，了解Docker容器技术
6、具备较强的学习能力、问题分析能力，可以独立调试解决问题；
                            
强大的科研实力强大，博士后流动站"
Python开发,软通动力,13k-26k,深圳,3-5年,本科,"项目名称：华为大脑（人工智能方向）
任职要求：
1、熟悉Python语言，能够熟练使用python的web框架设计网站，例如django等。
2、熟悉常用爬虫框架，如Scrapy框架。熟练使用Scrapy框架以及scrapy-redis分布式等
3、有过分布式任务调度管理(celery)的经验，可熟练编写高并发程序。
4、熟悉多线程、多进程和协程网络通信编程相关知识以及HTTP/HTTPS协议，TCP/IP等网络协议; 
5、熟悉Linux/Unix类开发环境，熟悉其常用命令的使用; 熟悉MySQL， Redis， MongoDB
6、数据分析: 熟悉python数据分析相关模块numpy,pandas以及matplotlib; 
8、了解Django，FlaskWeb; 
其他要求：
1、3年以上相关工作经验，本科及以上学历
2、具有良好的工作态度和职业道德
3、具有较强的表达能力，能主动沟通、并进行团队协作
4、工作主动性强，能承受一定的工作压力
5、具备较强的安全意识和一定安全风险控制能力
6、有较强的逻辑思维能力，对技术有强烈的兴趣，具有良好的学习能力；"
python开发,雁联技术,11k-18k,深圳,3-5年,本科,"外包岗位，请详阅后投递简历
学历要求全日制统招大专以上~~~
1、负责设计和开发分布式网络爬虫系统，进行电商等平台信息的抓取和分析；
2、设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；
3、 爬虫逻辑的开发，快速响应业务变动
1、具有1-2年爬虫开发经验，精通python，熟练使用多线程，熟悉常用的爬虫框架；
2、对数据结构和算法设计有较为深刻的理解，具有良好的沟通能力和团队合作意识;
3、熟悉正则表达式，Jsoup、XPATH，CSS选择器，能够从结构化和非机构化的数据中获取信息,了解各种Web前端技术，包括HTML／XML／JavaScript／AJAX／JSON等;
4、拥抱新技术，有很强的学习能力；
5、懂其他技术点加分。
6、有主流电商平台数据爬取经验优先"
Python,简易通科技,8k-12k,深圳,1-3年,本科,"1.能进行独立的后端开发（配一名前端），独立开发，独立开发，独立开发，重要的事情说三遍。
2.物联网行业智能终端接入，熟悉一到两种数据库
3.熟悉智能终端接入协议
4.最好有过车载gps定位器或者其他物联网硬件的接入经验
5.物联网系统对高并发有需求，需要用tornado或者twisted、以及其他高并发框架来构建整套后台系统。
6.有意向的朋友先看看官网，www.jyteasy.com,了解我们的业务和方向，是否与你的发展方向匹配。
7.作为创业小团队，我们寻找可以共同冒险的合伙人级别的技术负责人。
8.作为回报，物质方面，除了基本工资，项目收益分成是主要收入，公司按年按贡献度给合伙人配股;成长方面，大量的项目给你练手，技能快速成长，作为技术核心，参与公司全方位的运作，经历快速成长。;"
Python后端工程师,客路旅行,15k-25k,深圳,3-5年,本科,"职位诱惑：
国际化平台,环境舒适,好玩有趣
职位描述：
1. 参与KLOOK Affiliate业务线的后端研发工作
2. 负责管理自身项目和需求的优先级、按时高质量交付
3. 与产品经理沟通需求，进行相关的技术文档编写，方案设计
4. 运用模块化、分层等系统设计思想进行开发工作，对自身所负责的线上服务进行监控和性能调优
5. 学习研究业界先进技术，保持技术进步
职位要求：
1. 熟练掌握Python/Java/Go等编程语言，具有扎实的计算机基础和编程能力，熟悉常见的算法与数据结构
2. 熟练掌握网络编程, Http协议, 能够解决常见的网络编程问题, 熟练掌握MySQL数据库
3. 熟练掌握常见的Linux服务器配置, 比如Nginx, Mysql
4. 熟悉RESTful API设计，有过互联网业务系统或相关技术产品开发经验
5. 有较强的工作责任心和良好的沟通协调能力，能够快速定位问题并解决问题
6. 有较强的学习能力, 能够在较短的时间内学习需要用到的技能并进行应用
7. 能熟练阅读英文技术文档, 口语流利者优先
8. 开源贡献者优先，GitHub源码者优先，技术博客者优先
                            
薪资丰厚 平台好 人性化"
高级Python工程师,环球易购,15k-25k,深圳,5-10年,本科,"岗位职责：
1、负责公司选品系统的设计、开发、维护工作
2、分析业务的技术可行性，根据业务文档设计开发相应的模块；
3、构建基于用户、产品、交易场景等高性能、强适应、可扩展数据挖掘模型和框架，有效支撑精准营销、运营以及推荐等业务需求；
任职要求：
1、数学，统计，计算机相关专业本科以上学历
2、熟悉Python以及数据分析相关工具
3、有爬虫开发经验，熟悉scrapy-redis爬虫框架
4、熟悉MySQL数据库，mongodb数据库
5、有良好的沟通、理解能力，逻辑思维强，能够独立思考以及解决问题；
6、有elasticsearch 实战经验者优先
7、有数据分析、机器学习相关经验者优先"
运维开发（Java/python),平安科技,15k-30k,深圳,3-5年,本科,"岗位职责：
应用系统的维护，包括可用性管理、监控管理、容量管理、环境调优、运维工具优化、自动化运维、开源工具引入，java或者python开发等
任职要求：
熟悉应用系统故障诊断、问题处理、性能调优；
熟悉linux操作系统、Oracle或MySQL数据库、Weblogic或Tomcat平台；
熟练编写shell、perl、python等脚本；
熟悉AIOPS；
熟悉以下几种技术中的两种或以上： 
  J2EE平台架构以及网上应用程序的开发技术及流程；
   PL/SQL、Oracle数据库及性能优化技术； 
   linux/Unix的基本操作和维护； 
   weblogic等J2EE应用服务器的配置和维护；
   perl/python等文本分析语言；     
                            
平安科技hr。
简历请发*****。
云平台、大数据、人工智能、智慧城市、智能医疗等业务都有，欢迎各大人才前来了解。"
python工程师,荔枝微课,9k-15k,深圳,1-3年,本科,"工作职责：
1、负责服务端的后台架构的优化、设计与开发；
2、根据产品需求，制定解决方案；
3、负责现有系统的性能调优等的设计与实现；
任职要求：
1、本科以上学历， 计算机或相关专业；
2、基础扎实，熟练掌握Python，2年以上开发经验；
3、熟悉 Linux 开发环境，熟悉 tornado 、django 或 flask 等框架。
4、思路清晰，优秀的分析和解决问题的能力, 具备良好的沟通能力，团队合作意识, 能主动承担，乐于分享；
5、熟悉移动互联网服务及应用开发者优先；
6、熟悉MySQL、MongoDB、Redis数据库和多线程编程；
加分项:
1. 有过高并发服务器设计和架构经验，系统调优相关经验；
2. 简历中最好能提供个人博客地址和 Github 地址。"
python开发,小赢科技,15k-30k,深圳,3-5年,本科,"【岗位职责】
负责公司devops研发协作平台开发，整合包括自动化测试，环境管理，CI/CD等。
【任职资格】
1、本科及以上学历；
2、具备3年以上开发/测试开发经验，精通Python开发；
3、熟悉容器化技术，docker&k8s等工具应用；
4、了解java/php/C++编程语言优先
5、熟悉使用LINUX/UNIX、精通MySql数据库操作；
6、精通网络编程和相关的TCP/IP网络协议；
7、程序设计思路清晰、有较好的系统设计能力；
8、熟练掌握软件工程理论、良好的沟通合作和抗压能力。"
